id,inclinacion_peligrosa
13024,0.07974179621524775
13025,0.05896973897025671
13031,0.00195485419045479
13033,0.027722065612386746
13035,0.24930907260831617
13039,0.004124010815549047
13041,0.0026046705567558284
13043,0.07632001459511469
13047,0.24605681420113076
13050,0.06431991776835344
13060,0.20195277802130254
13067,0.23627019626563908
13073,0.06401678800642988
13079,0.01764257234283103
13085,0.030011240855417794
13087,0.01394192583719119
13090,0.058177429776726644
13091,0.005961050792833751
13096,0.18157865800046916
13106,0.1196109310999277
13110,0.04647708125845951
13118,0.214190090405551
13122,0.016784692716415826
13125,0.2016627931560524
13126,0.19648192318448857
13130,0.0012367390063417088
13141,0.010696040935042797
13144,0.2808766850363406
13147,0.008282594086937177
13157,0.026619717726481192
13161,0.017275004733562156
13163,0.017973817827487693
13165,0.02641972111682108
13169,0.016419721116821075
13172,0.01312841628218954
13175,0.007674878573170076
13177,0.024330308151271227
13178,0.016731588737754467
13181,0.014705262344930352
13184,0.006019790095526589
13188,0.15150285001168554
13194,0.10013958167837025
13200,0.10841177509648475
13205,0.009684829897355363
13210,0.0013185787366474522
13213,0.06487683909380228
13216,0.04007202169010802
13217,0.06141706542303319
13218,0.02275926065482289
13220,0.15043103642882188
13221,0.1477774906901503
13225,0.018962503480201582
13226,0.021941041992858703
13229,0.03738121993754436
13230,0.022735846080501665
13232,0.042405401019361494
13234,0.03731082065792286
13240,0.004219275181578189
13248,0.13543658315887508
13251,0.20591811928486892
13265,0.015743169840302967
13267,0.15797284777495083
13272,0.2029186061668575
13274,0.23685099550553712
13275,0.28016868798490463
13278,0.16592038353829955
13285,0.14688395109186161
13288,0.1481843865315111
13292,0.035825595320081303
13305,0.02120730047024656
13310,0.1368185492819822
13313,0.009562697605776247
13322,0.1525031365108213
13326,0.01726138156972981
13329,0.05056872537816008
13332,0.031138868739120317
13336,0.06725975276570915
13337,0.06801150333020486
13340,0.010554887942908531
13344,0.2040812891691854
13355,0.25821770235131186
13356,0.02176893742285839
13359,0.06514996249827366
13360,0.0014376263556950713
13361,0.0028394693632248892
13363,0.027975509650730968
13364,0.07230524980159511
13367,0.005637579065885647
13374,0.0018766355083071754
13377,0.014660986382026184
13379,0.01737058267617899
13380,0.2434454878194389
13383,0.06122036234342994
13386,0.21149932817668166
13387,0.1660189632227665
13400,0.15188589178476988
13404,0.0946597436665964
13413,0.1264440528806168
13417,0.1874613868537002
13419,0.21668068313615543
13420,0.21028740445393324
13421,0.06687870852803462
13427,0.19282834187852874
13428,0.06282466597966405
13430,0.03971003796963888
13433,0.008873426936629672
13439,0.09014014364348563
13441,0.020861370785950673
13452,0.04976949570901252
13454,0.17913659613372784
13456,0.14692184883344483
13464,0.12536045493597528
13472,0.03531699888871722
13473,0.04600965031230265
13476,0.028152457165681457
13481,0.027048026140655507
13482,0.1415929182370559
13492,0.0027494396094994247
13501,0.02018115229824908
13503,0.01166804481221164
13504,0.04170891382159651
13507,0.17209662921115734
13509,0.058487553609307304
13510,0.0344198709905257
13512,0.009283538514541936
13513,0.005115314132691455
13516,0.2814616255532431
13519,0.20787941866537746
13521,0.015264145390053673
13523,0.18748965614551272
13525,0.2374651138731782
13535,0.21690535360598617
13536,0.16191764237370268
13539,0.022287265660748404
13541,0.12622430128790052
13543,0.0017495937347567696
13544,0.03445410743174982
13546,0.03907415293782036
13547,0.1860713342614514
13548,0.021885120087723343
13554,0.004566202218451317
13560,0.1459114453331872
13566,0.1378948232235036
13568,0.1378948232235036
13570,0.07080213262634165
13573,0.043818525268581744
13576,0.043458110859877115
13579,0.0410137348194069
13580,0.058978566059572725
13581,0.1476849776926424
13589,0.05606489915722295
13594,0.0419271244310081
13598,0.056058309236676894
13600,0.048243805261171155
13603,0.002706314744194745
13605,0.047398482337438326
13607,0.10204576609653128
13608,0.1513137557494616
13609,0.15400488379961255
13610,0.09481051521360263
13614,0.13882554484808504
13616,0.14021565836335972
13618,0.1699421500980028
13619,0.02463419384468949
13620,0.12138914182210844
13626,0.007153220376008987
13628,0.028047617139508443
13629,0.1504872749056205
13630,0.14563232503002643
13632,0.1553094934824317
13634,0.015016289733768727
13642,0.2388076243475546
13647,0.1345175263363776
13648,0.1279728119262616
13649,0.10566212499810695
13651,0.053793379367890755
13655,0.05223387645800804
13657,0.12347198984416735
13661,0.11292680582880205
13663,0.02661285272288492
13667,0.1438185950271672
13670,0.13668120878724854
13673,0.1981456939970449
13681,0.04402272975394259
13685,0.04954142349173703
13686,0.08640316849663492
13687,0.10971109718148347
13695,0.025869058554965203
13697,0.053723032861416574
13698,0.024945536906577064
13699,0.1294470290517641
13700,0.04216262602609124
13701,0.13112603724758326
13704,0.006766348004241549
13708,0.021950972470028772
13710,0.16680543712530355
13711,0.06705103660927043
13716,0.14290399374808674
13722,0.1508759124842046
13725,0.10536709685606516
13733,0.07148554186765949
13734,0.09043636841426889
13738,0.034241238523361306
13741,0.0487325643940846
13743,0.1576199055710566
13745,0.03787507154214233
13748,0.03383298003331614
13750,0.03808298807570325
13756,0.022939557324301692
13758,0.1968757236997036
13761,0.250346578663248
13763,0.15980671701241253
13764,0.06770433749030393
13766,0.0017495937347567696
13767,0.022905290200499445
13769,0.02195330442302603
13777,0.01642440103599654
13780,0.13470539495517966
13787,0.15018118770070402
13789,0.18019545225798525
13791,0.1816374016949136
13793,0.18731412277521348
13799,0.146421761040606
13805,0.14953011243293787
13806,0.15367652890469782
13810,0.14137526589094493
13813,0.02762908200303482
13817,0.025058804246464707
13822,0.004693436300540764
13824,0.24088982011208804
13826,0.129709585420491
13831,0.11828496117663666
13834,0.03460924269460166
13837,0.152426682704346
13838,0.1478587972502845
13839,0.16690846877682816
13849,0.0054919871329012744
13853,0.048909542940134415
13856,0.023073156436054138
13857,0.023073156436054138
13858,0.09646418479211401
13867,0.13518519711562266
13868,0.009803840924207042
13872,0.01011697144783825
13874,0.02421307335432778
13883,0.04694490177399848
13884,0.02159214186542017
13890,0.006086582815515671
13892,0.01732533046399781
13894,0.008657023444164745
13898,0.05253523587754261
13907,0.019249043760173716
13910,0.014085702023598946
13911,0.023001844581250937
13914,0.1113691812220327
13917,0.025252648735280894
13919,0.07398595344625594
13923,0.09445133545832614
13932,0.21141932832678925
13934,0.043342206101329245
13935,0.09431562397767898
13937,0.0196412575791545
13938,0.031120443946937772
13939,0.022807924245821166
13940,0.020269638262209014
13941,0.08694734725737456
13942,0.07166262632806014
13943,0.02796788779777725
13945,0.08153721790684751
13948,0.03432119347418609
13949,0.06032150947988188
13952,0.02884401214191684
13953,0.009330871390311458
13954,0.00938539259978722
13957,0.08638229787582363
13958,0.07220272117520501
13960,0.03353122975492533
13966,0.010676026858990585
13968,0.0053535364813808994
13972,0.009375455664323112
13974,0.006778736581713889
13978,0.004348152225319661
13983,0.0038124379396053745
13987,0.021765451566872183
13990,0.021449103829426032
13991,0.00807007976134765
13992,0.022939239989515588
13996,0.0027396806880748336
13997,0.0020866242703125337
13999,0.025641162978051028
14004,0.005796289805401744
14009,0.002729006420965555
14010,0.002729006420965555
14013,0.003646581085814278
14014,0.0036996527335731947
14021,0.008934913719835059
14026,0.003499322683010946
14027,0.002729006420965555
14029,0.004135714964372267
14030,0.06261713017215104
14031,0.0036996527335731947
14034,0.025857773017095027
14036,0.05950964747706828
14047,0.04976113582434764
14051,0.23515435443787158
14053,0.136157965254977
14054,0.09782311831215074
14055,0.10274339136402473
14057,0.0600544350458789
14059,0.05931354186352202
14061,0.025013284264188813
14065,0.14882367959355547
14073,0.05484095688637575
14074,0.04850912901169375
14079,0.25520166344493267
14080,0.02800900756355291
14081,0.17915180713051515
14085,0.05682203156382143
14086,0.3289928597040987
14090,0.014796318948851172
14093,0.007886898224983395
14094,0.024962948319498225
14098,0.0057400604584331135
14103,0.04652503477392307
14111,0.07704475498065654
14112,0.05119172665669585
14117,0.0575775609518604
14120,0.02504553260654653
14121,0.07475887722198907
14124,0.09135384040879932
14125,0.08735177795619956
14128,0.05162238061048479
14134,0.02323763768648169
14141,0.05876113486058975
14143,0.07049968216693156
14144,0.06952820450783231
14147,0.042813952473548376
14149,0.01822411064450447
14155,0.006295033811771365
14167,0.04927657619361001
14168,0.036983854091196575
14171,0.0548551528150907
14175,0.10369960853793063
14178,0.12986257680839294
14179,0.17513750494906055
14180,0.036595050329386994
14184,0.15426075818985965
14185,0.1703000040317371
14187,0.06238339178052841
14188,0.1120798495990095
14189,0.0934760215805551
14191,0.05636888385848755
14195,0.09795236378143655
14196,0.09878569711476988
14201,0.08560783343707876
14202,0.019741317281342707
14207,0.05047161842758816
14210,0.09322537337997192
14213,0.06840118912051044
14216,0.05818287275618435
14219,0.1130597983866412
14224,0.04804022683629052
14233,0.06502146197798978
14235,0.010482689450229036
14236,0.06081872620335507
14245,0.03371956976820114
14251,0.01817439662069243
14253,0.01817439662069243
14261,0.04142016400222717
14265,0.031384610476290466
14269,0.024607151499795612
14272,0.06488579508429416
14273,0.008156588082509722
14277,0.0010454769713986124
14279,0.008831177443946757
14281,0.004499397877832064
14289,0.17849622293731227
14290,0.032383172514314294
14293,0.04009656655625837
14295,0.10164165801683203
14301,0.026994913883127247
14306,0.03461263628940284
14310,0.0444918346888813
14318,0.019569338117619052
14321,0.028056013963907837
14322,0.02471427977206355
14329,0.008001807430230776
14332,0.006235010387264683
14342,0.01761588219205382
14344,0.0327706262629877
14354,0.042497428646588516
14355,0.005138190117107575
14356,0.005138190117107575
14358,0.012114581178386383
14360,0.02325096426697535
14369,0.018863705075211564
14371,0.05926959400232609
14372,0.03246406700982104
14379,0.004269426513780364
14384,0.024186129336430343
14385,0.02213149528114425
14394,0.002445369801628522
14401,0.013107097880454499
14405,0.0015402333636439383
14409,0.001987828805525397
14413,0.0034069000303106043
14418,0.006921023001596498
14425,0.0034845446502530203
14427,0.011308145066429607
14437,0.0016846053211271987
14439,0.001254702511864116
14440,0.02570681217718431
14441,0.005049071309554815
14443,0.008987626361664565
14446,0.018362095083750488
14447,0.0020724272569984997
14456,0.004647721444769638
14460,0.011346721460989473
14465,0.003188574110622304
14466,0.0017675214790433566
14469,9.712349524936721e-4
14470,0.01031710976390559
14472,0.0021230134521631086
14475,0.002026790508049228
14477,0.01147666881319069
14480,0.0010029828125540554
14485,0.0021617111429698623
14486,0.025746579503170292
14487,0.0021617111429698623
14488,0.006802763501900245
14492,0.003373013452163109
14493,0.003312566524088402
14495,0.0017803418471268825
14503,0.04798719842707799
14505,0.005742394972419979
14508,0.00470538697611938
14511,0.006162655197933588
14512,0.04288609179233614
14521,0.012181518343121894
14524,0.002081346785496442
14529,0.01555211583337455
14532,0.0027919201018213537
14533,0.003954648918498738
14536,0.0014902972331299921
14539,0.009847443108620695
14545,0.003584990798840618
14550,0.048708889649443234
14553,0.030473320709516197
14561,0.20126653112836002
14562,0.10427766137738867
14567,0.17963698099633693
14573,0.10125991093412268
14574,0.03296139022978916
14577,0.10960922992674879
14578,0.08838693125604673
14579,0.15318126244036104
14582,0.09700637334327798
14584,0.053437470426013246
14586,0.07573944778278896
14587,0.08346571001453627
14588,0.10855111956649355
14591,0.07787440528190438
14600,0.0028709885312669216
14605,0.12894835726886109
14606,0.0055514085357855555
14614,0.002750717828715177
14617,0.023191376964716758
14618,0.06580279572648058
14619,0.06385487798986889
14623,0.0546199631688925
14625,0.05442547224009699
14627,0.05812032550043785
14630,0.09550860558672214
14640,0.03240826073302398
14641,0.14447269262768817
14647,0.23131497553769306
14648,0.032400604554683105
14651,0.06813892835383097
14656,0.020956364595171147
14658,0.05425436156443836
14675,0.08036761241575636
14680,8.105206667793865e-4
14681,0.001866076222334942
14684,0.0014830682143269342
14685,0.0013754783370002147
14686,0.005226271987793865
14687,0.17149095449525345
14691,0.03750798611310454
14692,0.05637975637075597
14693,0.016200664227375983
14696,0.08323705669610253
14706,0.23620992653754394
14712,0.22874666259089607
14713,0.027186124800435477
14719,6.232547491763903e-4
14723,0.013594860662557252
14741,0.024003489674515162
14743,0.04790385385140872
14744,0.004875253435154686
14746,0.0015419201018213534
14748,0.0014899214158430572
14752,0.005935517193630609
14754,0.004999792842866338
14755,0.0076324322481803025
14759,0.0034653070869155346
14761,0.010030796057235593
14764,0.2078137655859793
14765,0.020819493151991157
14772,0.0017222228029316782
14775,0.012012094048843248
14776,0.0075741042416925496
14779,0.19571834759220608
14780,0.0011530610977227018
14785,0.0028761408621128946
14788,0.003452778780336861
14790,0.002976588304146385
14791,0.001179879086063885
14794,0.002943435253336505
14800,0.003554980600941879
14801,0.001019551503928525
14803,0.040857641319845525
14813,0.004756802657723857
14818,0.02631336558738288
14822,0.001955681778740925
14823,5.319134078350489e-4
14835,9.05000780922422e-4
14836,0.05888259093927534
14839,0.0441224806315665
14851,5.319134078350489e-4
14854,8.454769713986124e-4
14859,6.232547491763903e-4
14861,0.0021985993896313162
14864,0.0039565880825097235
14865,0.0021985993896313162
14866,0.022160790982649538
14870,0.006173684189803659
14871,0.00497978172128503
14874,0.055794192427861294
14877,0.0031315378583151843
14880,8.394247340863383e-4
14882,0.004664577190497946
14883,0.0030224895168698565
14889,0.005952652111582575
14892,0.006287762021576316
14894,0.024328861342812168
14896,8.454769713986124e-4
14898,0.029215079875613465
14902,0.0017053727282241938
14905,0.010864984450218265
14908,0.007051887908072706
14912,0.0012973394035242026
14916,9.399467325350401e-4
14921,0.03692937839428619
14922,0.02087217476145959
14924,0.02826565138527845
14930,0.0036056252534767195
14934,0.01735996051586267
14936,0.03743680016849673
14938,5.319134078350489e-4
14941,0.005445855443626289
14942,8.454769713986124e-4
14943,0.007078685169882495
14944,0.0064120185032158295
14945,0.004412018503215828
14950,0.0027457932386946043
14951,0.0029735485669340413
14964,0.0019443939844137703
14966,0.01723781998326224
14972,0.009588100380688688
14973,0.0012899214158430571
14974,0.0035453465423187316
14981,0.006661180809032274
14982,0.0028884619928167573
14984,0.0022395499071382148
14985,0.0029538214699409405
14986,0.0030854114731743362
14998,0.00384639537231613
15001,0.00384639537231613
15005,0.07142590986116432
15011,0.00384639537231613
15021,0.005066164485952644
15026,0.0012958022967239377
15028,0.00781129787814904
15029,0.02853539453908872
15033,0.0028329064372612017
15035,0.04480543818812088
15040,0.0026110606510804366
15043,0.007601359487673817
15044,0.05533158197897053
15047,0.009227255286185749
15051,0.052497294902194194
15052,0.005646736380550675
15059,0.2802641051175631
15061,0.08132006990082016
15072,0.20045647190197835
15077,0.41931556144453386
15079,0.36713302176199414
15085,0.36277891864378875
15087,0.6433203563562858
15090,0.08096618420235821
15100,0.02776950813391319
15103,0.0365934186867018
15105,0.015272255012181114
15114,0.049693813971772964
15122,0.179140880918241
15123,0.03408827637918355
15125,0.03755807319906973
15126,0.191140880918241
15128,0.15718952657930085
15130,0.014846776472597337
15134,0.05400162027738815
15135,0.09802570170405742
15139,0.021704616209520505
15140,0.03864353457059488
15142,0.01787943304955064
15143,0.008769607623476752
15145,0.04400414494919673
15150,0.011687241246938089
15154,0.056962769484063924
15155,0.05566894181310358
15158,0.027782583524042934
15160,0.008353907913604757
15164,0.020197279813853705
15173,0.009889063381662032
15182,0.07244595215593465
15187,0.023232683973076547
15196,0.019339815917596703
15199,0.014793198739893763
15208,0.04793843982099161
15211,0.07417652198048753
15212,0.05204085603823903
15215,0.032660282426083244
15220,0.01724838465156504
15225,0.045792048807849615
15226,0.09207798646290156
15228,0.02768865524791283
15231,0.042663953982420434
15234,0.03533609895746116
15245,0.01789671076995877
15247,0.028815204930062135
15251,0.05024822143051842
15260,0.13347774421899666
15265,0.09642837784569837
15267,0.08766388806857695
15275,0.051967488837584244
15278,0.025619957313637715
15283,0.02814148079765846
15285,0.021440275232424956
15286,0.0733946496542407
15287,0.031075394316467893
15297,0.1973529741189342
15298,0.07239735877561919
15300,0.024393342067253982
15302,0.031005187894083887
15304,0.1230882604419957
15306,0.28271392918450333
15309,0.03443669898266017
15310,0.05121259873014991
15312,0.19836252667864
15316,0.06251324177496789
15318,0.04607370984126102
15322,0.07141870295281141
15327,0.10284627552012866
15330,0.044752799898490965
15333,0.1109881676275337
15335,0.05127976458232005
15340,0.029991014212952898
15345,0.02930952338231222
15352,0.014468929411801472
15361,0.017489597736628636
15365,0.14101887248924364
15369,0.04364940581405191
15372,0.10151897049372942
15373,0.015395033477413342
15374,0.020487916607801415
15379,0.04748027849517681
15383,0.0962364663196838
15384,0.01478264944872372
15388,0.10879279899340479
15389,0.22753988955125284
15392,0.04225334937862211
15405,0.06816745821477979
15406,0.04840370692923014
15409,0.06535163994039082
15415,0.03621442781087199
15417,0.05107705625584543
15418,0.031235563793791058
15419,0.056337801314833034
15421,0.052174057496001944
15425,0.04443320013855996
15431,0.01691736229340424
15433,0.01872112389753995
15438,0.08733711581978962
15442,0.04625277473552423
15447,0.028510270090420987
15451,0.13316884020896988
15455,0.007922152311836456
15456,0.007733012249307512
15465,0.06568362426012439
15466,0.041710131692805484
15476,0.02242430379330568
15485,0.1287157425750509
15486,0.038367215327647815
15493,0.08252507554936918
15500,0.007609233513031457
15503,0.032763942159272835
15511,0.035659652470072016
15512,0.013924037104450952
15518,0.012549941769189166
15524,0.02503068717250477
15538,0.03465985644031258
15541,0.05250180613565032
15548,0.005298549263920002
15549,0.005192729158099896
15556,9.918414796047516e-4
15562,0.0043162923764907
15567,0.060840821360140955
15573,0.05583513946898364
15584,0.012687881281412934
15588,0.012147723148743381
15590,8.825024755289054e-4
15592,0.07570263514021562
15612,0.00812666798564642
15613,0.04071472295625823
15616,0.02226580872643078
15626,6.74169142195572e-4
15628,0.008401201111823162
15635,0.0021109273024416224
15637,0.002587117778632099
15641,0.05956123837213403
15656,0.015293189719209952
15657,0.012891089269678626
15658,0.008425222806134143
15660,0.06352792578578237
15665,0.07960855082349401
15677,0.0032405044743569877
15679,0.004147964339478658
15682,0.10334700302217147
15696,0.012403487535524938
15712,0.06615302608864106
15714,0.07527039926409455
15718,0.002550070042777383
15725,0.18729828785084615
15726,0.17553287860504477
15729,0.07159741033767746
15735,0.015171758832642792
15738,0.0627715144542194
15739,0.10883383556232885
15742,0.02945646492402292
15745,0.03486405793999809
15748,0.10366379269173986
15751,0.08395617376792422
15756,0.06995855252385068
15757,0.0661807747460729
15763,0.06674322254537017
15764,0.05229335476729497
15768,0.016995603310990957
15769,0.0033365109646694923
15772,0.05924591321488537
15779,0.03794096091514568
15782,0.047515015983801125
15784,0.03217887542070655
15786,0.021746285563063975
15790,0.05715388779943809
15791,0.06864939651536106
15792,0.008315842116525514
15794,0.00979444196453329
15795,0.025951346393087684
15807,0.028667966380093616
15811,0.008550166008152445
15814,0.01720492238635128
15817,0.0064188670474564025
15821,0.0025000675351944776
15822,0.001280296293364412
15824,0.025029784905405538
15846,0.008503382671887995
15854,0.0031034995327751404
15855,0.06250638043854605
15856,0.002236397699244003
15860,0.011684064063779687
15863,0.010771719732463556
15873,0.05036860613489663
15874,0.02502560388970512
15887,0.03547572518958804
15895,0.07174529422589757
15898,0.009488567743008467
15899,0.007967025792895089
15901,0.12638714610819715
15903,0.009105721563708001
15907,0.043631823582724924
15909,0.03811542504540962
15911,0.019591313449923185
15912,0.04442305729589122
15917,0.0026514280794121643
15920,0.017801296710441925
15922,0.023466975766263467
15930,0.007554189123497581
15931,0.04659899549278781
15933,0.0803401208882145
15934,0.0010178153987267357
15938,0.023218777454402848
15939,0.00850760604782193
15940,0.09988062556061052
15942,0.012511601582639522
15944,0.07649747001630895
15945,0.004924622170202591
15949,0.013478511260600205
15955,0.008664673662002851
15957,0.002309784270348754
15960,0.0034748195381793484
15964,0.05029611450233965
15969,0.25346210329521074
15974,0.36603495479933057
15975,0.36809851111841746
15985,0.029262901292999577
15994,0.0786156428346773
15996,0.25542487394623664
15998,0.12068131199139943
16003,0.29087362331507705
16010,0.25852914640152147
16012,0.2640242568962811
16018,0.3246923130289678
16020,0.3981780506034599
16028,0.14954387856113616
16031,0.20443979176642293
16032,0.20915746900209903
16033,0.08688089244453538
16043,0.3061517489029567
16060,0.452876729017201
16061,0.5201043084147623
16063,0.12088370389188129
16064,0.11826895404940958
16066,0.11016762873359764
16067,0.1689423978694206
16068,0.1490847623614479
16072,0.45423590302918854
16084,0.2859073421745367
16085,0.15166453139546282
16089,0.24882543690611603
16092,0.45179398279567823
16093,0.44906639646868
16095,0.15287224941666527
16096,0.22529578612728893
16097,0.0825647214713841
16098,0.12957037589876552
16099,0.09023258747031182
16102,0.1458361711057372
16107,0.2578197153392937
16110,0.09702341111075624
16113,0.14244529059806374
16125,0.2662702933660069
16130,0.26279737489771127
16132,0.24135496247197585
16133,0.03895752327867053
16135,0.24703742511511786
16137,0.16557186028498982
16139,0.28142766849990125
16142,0.30804548991303315
16147,0.0688660826575086
16150,0.2779115576891893
16151,0.2695033212943329
16152,0.24638529696808145
16154,0.23329296136170485
16155,0.23323848449354267
16156,0.22915735049939562
16158,0.2348847352157333
16161,0.2503428473976426
16165,0.058179673137231686
16168,0.2799963772855841
16170,0.2835653423350536
16172,0.25569112487607065
16175,0.3778125109023772
16176,0.4438996718965622
16179,0.0729586168377666
16181,0.32093667379674545
16185,0.03863382414876603
16187,0.022557206268657023
16189,0.03673124449639962
16197,0.13219057565029207
16199,0.028135099841179477
16205,0.07850527821201278
16207,0.40443598177537754
16210,0.3877166195566035
16214,0.00963174385934572
16215,0.14518957423641646
16219,0.11948059060703033
16220,0.20869466375564918
16227,0.2125663085805752
16229,0.08550269910627707
16231,0.09623700615395192
16235,0.1584781562625372
16236,0.17036249216315152
16237,0.19503569525998354
16239,0.23788478113188163
16243,0.1757496249038408
16245,0.18574036762771695
16247,0.1889077624793206
16248,0.0624558339226877
16259,0.18556117738389813
16266,0.1936175431524277
16269,0.23540122185619836
16272,0.16122368259071054
16275,0.15302417821239966
16278,0.19787069058518855
16281,0.019148723112460422
16282,0.036231829014328636
16283,0.10289393964312625
16286,0.23951748582332472
16288,0.18323877412762501
16292,0.15359086485076637
16294,0.15426837162583412
16300,0.053867283766765806
16303,0.15465983014192852
16306,0.1460542659339569
16309,0.14540154115379764
16312,0.046738398478404684
16316,0.11734823056906411
16320,0.02776192771025758
16327,0.196887289820334
16329,0.18094948786179826
16331,0.20373393859108108
16335,0.20944575883693306
16338,0.2270527596608264
16347,0.03573610515543965
16348,0.03869906811840262
16353,0.06929245437456054
16355,0.15752064597853213
16361,0.15710455618582753
16365,0.15345918369073192
16367,0.14824895212054479
16369,0.14527430385308449
16372,0.21928347738398563
16376,0.23475547226996543
16382,0.033390432016021196
16383,0.03479355053759453
16387,0.025471686199482205
16390,0.0802044651218718
16393,0.1345596878144325
16394,0.0412181617737778
16411,0.5308687665117902
16413,0.562909759842441
16414,0.5693803012227828
16420,0.37582618062384354
16421,0.5606450521816667
16445,0.2261637728991655
16449,0.25623741310480486
16451,0.307675446490756
16452,0.15313951905409864
16453,0.21685355640523235
16454,0.23112573295926667
16456,0.2757399881271779
16459,0.2462644400262152
16464,0.08961030577152007
16471,0.10539682357711402
16477,0.019867778333137867
16480,0.0848050241894063
16490,0.20378580552580863
16494,0.21902492327776082
16496,0.22655851716011174
16497,0.03573084884270668
16500,0.2906727362279772
16503,0.31866579983765586
16504,0.006423453262006577
16508,0.3862481449756825
16513,0.3823726382494392
16517,0.1055151979576935
16519,0.37394579657464583
16521,0.42304508372875754
16522,0.191103081327914
16524,0.4192228803516614
16528,0.008533226018911082
16530,0.1490158607047838
16534,0.1605666427181802
16536,0.13186866278548498
16549,0.014411409753227316
16550,0.3242365143850284
16552,0.3340760052344484
16554,0.3481774236886816
16563,0.33914842538455486
16564,0.29457910671301046
16570,0.386534209215361
16575,0.32554917407363887
16579,0.02210041878335908
16580,0.31097372212534397
16583,0.425743901245162
16586,0.036354577526105
16594,0.30559308458716994
16595,0.30581193099527304
16596,0.3346833806806305
16597,0.2988516846167724
16609,0.05308833024804983
16611,0.28263577747983815
16615,0.11385130607310534
16619,0.13380053098194875
16625,0.028649309931050596
16628,0.0985633973278611
16630,0.11667038263960199
16633,0.014512641523101865
16640,0.20748367752079416
16641,0.21480764474723826
16644,0.2640216514668566
16646,0.060991056574874906
16652,0.37673809010441983
16654,0.4505605585169368
16655,0.2049060836055413
16658,0.36755501024507253
16661,0.2668890735920412
16662,0.40221164631001044
16665,0.4055778715840402
16670,0.1192834029427275
16672,0.40533014610487084
16673,0.38572182612823774
16676,0.018724740884780416
16677,0.23726063226347396
16679,0.2878735459490317
16684,0.2702982565823968
16685,0.10783596351094671
16691,0.1911313792297565
16699,0.01639700375547871
16705,0.1639920757717053
16713,0.23990346230343537
16722,0.14991757904925015
16726,0.07303447113256574
16727,0.09088707512470445
16729,0.09126961241639928
16730,0.13142565298957162
16731,0.08078368653890208
16732,0.27756378928175174
16733,0.045343351092943254
16736,0.26692174446009176
16737,0.24503227849246406
16739,0.2795561269590454
16742,0.24376603280160675
16744,0.12686017189907212
16745,0.25274830134664034
16753,0.27447617512318645
16756,0.2458564604458798
16781,0.05366693630349272
16782,0.08970568547715775
16788,0.11806524481090609
16789,0.10889660589313128
16791,0.27373129345982045
16792,0.013003819775420838
16799,0.14639933019239296
16801,0.11104420216037049
16803,0.06379284117946853
16810,0.09202753879632271
16812,0.09325769752648143
16814,0.0846167627244136
16815,0.08467282199461779
16816,0.0978394886612844
16819,0.2553825505558417
16823,0.09704939533684
16824,0.31029236530433035
16825,0.06872883966115728
16834,0.010364440656281795
16838,0.016452144630032046
16839,0.01667164277705415
16842,0.06985659175365218
16845,0.026218460592867004
16846,0.07431653109458533
16851,0.29679237628324967
16852,0.3092681866583493
16859,0.021602769539094513
16863,0.03366574100884681
16864,0.08722956657806935
16869,0.030183807723116747
16871,0.055485240173862894
16877,0.0038276373368340555
16883,0.08534805647841277
16897,0.09267466877707062
16900,0.27055432807636354
16901,0.079330772687379
16905,0.004295446311441171
16907,0.27384082975011453
16910,0.00329462274517996
16912,0.003342748378411976
16924,0.07868966456943616
16925,0.10299780924465916
16926,0.10236949985280004
16927,0.11405543499091707
16930,0.00902582232290283
16941,0.31495890099344725
16942,0.3182730117708234
16957,0.07000949036249418
16958,0.0948839966792879
16959,0.007357221057778274
16964,0.0038652464403837227
16970,0.11849418714842294
16971,0.11250807558953305
16972,0.11941879875406784
16973,0.10816146506137682
16978,0.10863843867358583
16979,0.135684402007484
16980,0.13746930244860273
16984,0.02824833792637516
16985,0.3277711962603632
16987,0.011977698223943668
16988,0.12385649565990481
16992,0.012101136301563837
17006,0.040458490998570865
17008,0.07881245073835706
17013,0.27971647557696605
17016,0.2652801455269121
17017,0.10380131896550181
17020,0.087060058586948
17021,0.0068982302545245915
17022,0.11736594086460675
17027,0.11405196139112245
17028,0.09382029625176184
17033,0.29020655168228204
17035,0.2385045222213005
17040,0.23890455311592754
17043,0.335037561720247
17044,0.08949436386499633
17048,0.08659328276327599
17051,0.11847296088708499
17056,0.20332256472501703
17062,0.460240630804271
17068,0.4295652293988461
17073,0.446946590870719
17076,0.02294498388209366
17080,0.09002031724545184
17081,0.09002031724545184
17082,0.09055877878391339
17083,0.38497468324595
17086,0.3966843949551806
17087,0.3812933015731532
17090,0.3771883307391884
17092,0.39610763046517294
17093,0.17663066267317407
17095,0.1323845375722838
17099,0.34837762202793365
17100,0.3561732168951462
17103,0.34806011384133634
17105,0.3259029315264286
17106,0.3360285594834624
17107,0.36640728770862707
17109,0.3663535608129912
17112,0.4131761812752385
17115,0.4659794829293536
17116,0.3908241316364892
17117,0.37798876622116717
17119,0.052011276216998234
17120,0.35525930184098004
17123,0.3276468831731718
17134,0.41809241557307736
17136,0.10761091741112919
17138,0.3702340411593541
17139,0.36816634237383017
17141,0.37886918437972444
17143,0.3683123327912576
17145,0.3575071820709355
17148,0.3034947118519099
17149,0.2844348637631652
17153,0.46151139910990047
17160,0.08836082998798056
17161,0.049686338272675074
